Voucher Type;Voucher No;Voucher Date;Account;Posting 1;Posting 2;Posting 3;Posting 4;Posting 5;Period Start;No of Periods;Subledger No;Invoice Date;Invoice No;OCR;Due Date;Text;TaxRule;Amount
AR;102284042;20250901;3018;61110;;01001;;;;;;;;;;;;-630.96
AR;102284042;20250901;3018;61110;;01101;;;;;;;;;;;;-1023
AR;102284042;20250901;3018;61110;;01201;;;;;;;;;;;;-1261.35
AR;102284042;20250901;3018;61110;;01901;;;;;;;;;;;;-1152.02
AR;102284042;20250901;3018;61110;;07601;;;;;;;;;;;;-19.4
AR;102284042;20250901;3018;61110;;08301;;;;;;;;;;;;-184.8
AR;102284042;20250901;3018;61110;;19301;;;;;;;;;;;;-2287.75
AR;102284042;20250901;3018;61110;;00701;;;;;;;;;;;;-1787.33
AR;102284042;20250901;3018;61110;;00901;;;;;;;;;;;;-2231.41
AR;102284042;20250901;3018;61110;;01001;;;;;;;;;;;;-3799.77
AR;102284042;20250901;3018;61110;;01101;;;;;;;;;;;;-3397.88
AR;102284042;20250901;3018;61110;;01201;;;;;;;;;;;;-3360.66
AR;102284042;20250901;3018;61110;;01901;;;;;;;;;;;;-2088.86
AR;102284042;20250901;3018;61110;;19301;;;;;;;;;;;;-4107.02
AR;102284042;20250801;3086;61110;;19301;10611;;;;;;;;;;;5241.17
AR;102284042;20250901;3011;61110;;00901;10760;;;;;;;;;;;-543.72
AR;102284042;20250901;3011;61110;;01901;10760;;;;;;;;;;;-181.24
AR;102284042;20250901;3011;61110;;00701;10760;;;;;;;;;;;-2334
AR;102284042;20250901;3011;61110;;00901;10760;;;;;;;;;;;-1945
AR;102284042;20250901;3011;61110;;01001;10760;;;;;;;;;;;-5446
AR;102284042;20250901;3011;61110;;01101;10760;;;;;;;;;;;-4084.5
AR;102284042;20250901;3011;61110;;01201;10760;;;;;;;;;;;-6224
AR;102284042;20250901;3011;61110;;01901;10760;;;;;;;;;;;-2334
AR;102284042;20250901;3011;61110;;07601;10760;;;;;;;;;;;-194.5
AR;102284042;20250901;3011;61110;;08301;10760;;;;;;;;;;;-389
AR;102284042;20250801;3011;61110;;19301;10760;;;;;;;;;;;-194.5
AR;102284042;20250901;3011;61110;;19301;10760;;;;;;;;;;;-6224
AR;102284042;20250901;3011;61110;;01001;10760;;;;;;;;;;;-56.36
AR;102284042;20250901;3011;61110;;01201;10760;;;;;;;;;;;-112.72
AR;102284042;20250901;3011;61110;;01901;10760;;;;;;;;;;;-56.36
AR;102284042;20250901;3011;61110;;19301;10760;;;;;;;;;;;-56.36
AR;102284042;20250901;3011;61110;;01901;10760;;;;;;;;;;;-483.98
AR;102284042;20250901;3011;61110;;01201;10760;;;;;;;;;;;-61.9
AR;102284042;20250901;3011;61110;;00701;10760;;;;;;;;;;;-120.2
AR;102284042;20250901;3011;61110;;00901;10760;;;;;;;;;;;-144.1
AR;102284042;20250901;3011;61110;;01001;10760;;;;;;;;;;;-359.95
AR;102284042;20250901;3011;61110;;01101;10760;;;;;;;;;;;-169.96
AR;102284042;20250901;3011;61110;;01201;10760;;;;;;;;;;;-269.03
AR;102284042;20250901;3011;61110;;01901;10760;;;;;;;;;;;-145.94
AR;102284042;20250901;3011;61110;;08301;10760;;;;;;;;;;;-24.22
AR;102284042;20250901;3011;61110;;19301;10760;;;;;;;;;;;-193.72
AR;102284042;20250901;3011;61110;;00701;10760;;;;;;;;;;;-450.9
AR;102284042;20250901;3011;61110;;00901;10760;;;;;;;;;;;-75.15
AR;102284042;20250901;3011;61110;;01001;10760;;;;;;;;;;;-225.45
AR;102284042;20250901;3011;61110;;01101;10760;;;;;;;;;;;-450.9
AR;102284042;20250901;3011;61110;;01901;10760;;;;;;;;;;;-450.9
AR;102284042;20250901;3011;61110;;08301;10760;;;;;;;;;;;-75.15
AR;102284042;20250901;3011;61110;;19301;10760;;;;;;;;;;;-375.75
AR;102284042;20250901;3015;61110;;00901;10760;;;;;;;;;;;-630
AR;102284042;20250901;3015;61110;;01001;10760;;;;;;;;;;;-630
AR;102284042;20250901;3011;61110;;00701;10760;;;;;;;;;;;-503.92
AR;102284042;20250901;3011;61110;;01001;10760;;;;;;;;;;;-377.94
AR;102284042;20250901;3011;61110;;01101;10760;;;;;;;;;;;-629.92
AR;102284042;20250901;3011;61110;;01201;10760;;;;;;;;;;;-629.9
AR;102284042;20250901;3011;61110;;01901;10760;;;;;;;;;;;-251.97
AR;102284042;20250901;3011;61110;;19301;10760;;;;;;;;;;;-503.92
AR;102284042;20250901;3011;61110;;00701;10760;;;;;;;;;;;-667.48
AR;102284042;20250901;3011;61110;;01001;10760;;;;;;;;;;;-333.74
AR;102284042;20250901;3011;61110;;01201;10760;;;;;;;;;;;-1001.22
AR;102284042;20250901;3011;61110;;01901;10760;;;;;;;;;;;-667.48
AR;102284042;20250901;3011;61110;;19301;10760;;;;;;;;;;;-333.74
AR;102284042;20250901;3011;61110;;00701;10760;;;;;;;;;;;-197.82
AR;102284042;20250901;3011;61110;;00901;10760;;;;;;;;;;;-1186.92
AR;102284042;20250901;3011;61110;;01001;10760;;;;;;;;;;;-1186.92
AR;102284042;20250901;3011;61110;;01101;10760;;;;;;;;;;;-989.1
AR;102284042;20250901;3011;61110;;01201;10760;;;;;;;;;;;-791.28
AR;102284042;20250901;3011;61110;;01901;10760;;;;;;;;;;;-791.28
AR;102284042;20250901;3011;61110;;08301;10760;;;;;;;;;;;-197.82
AR;102284042;20250901;3011;61110;;19301;10760;;;;;;;;;;;-2176.01
AR;102284042;20250901;3011;61110;;00901;10760;;;;;;;;;;;-232.08
AR;102284042;20250901;3011;61110;;01001;10760;;;;;;;;;;;-232.08
AR;102284042;20250901;3011;61110;;01101;10760;;;;;;;;;;;-232.08
AR;102284042;20250901;3011;61110;;01201;10760;;;;;;;;;;;-928.32
AR;102284042;20250901;3011;61110;;08301;10760;;;;;;;;;;;-232.08
AR;102284042;20250901;3011;61110;;19301;10760;;;;;;;;;;;-1160.4
AR;102284042;20250901;3011;61110;;00701;10760;;;;;;;;;;;-150.3
AR;102284042;20250901;3011;61110;;00901;10760;;;;;;;;;;;-150.3
AR;102284042;20250901;3011;61110;;01001;10760;;;;;;;;;;;-150.3
AR;102284042;20250901;3011;61110;;01101;10760;;;;;;;;;;;-150.3
AR;102284042;20250901;3011;61110;;01201;10760;;;;;;;;;;;-300.6
AR;102284042;20250901;3011;61110;;01901;10760;;;;;;;;;;;-450.9
AR;102284042;20250901;3011;61110;;19301;10760;;;;;;;;;;;-751.5
AR;102284042;20250801;2970;;;;;;;;;;;;;;;3590655.77
AR;102284043;20250804;3740;550;;;;;;;;;;;;;;0.3
AR;102284043;20250901;3740;550;;;;;;;;;;;;;;-21
AR;102284043;20250901;3740;550;;;;;;;;;;;;;;0.04
AR;102284043;20250801;3740;550;;;;;;;;;;;;;;-0.2
AR;102284043;20250822;3740;550;;;;;;;;;;;;;;-0.24
AR;102284043;20250901;3740;550;;;;;;;;;;;;;;-0.45
AR;102284043;20250828;3740;550;;;;;;;;;;;;;;0.2
AR;102284043;20250901;3740;550;;;;;;;;;;;;;;0.08
AR;102284043;20250901;4721;61110;;25100;;;;;;;;;;;;1150
AR;102284043;20250901;2883;61110;;25001;;;;;;;;;;;;-28203.12
AR;102284043;20250901;3290;61110;;00901;10572;;;;;;;;;;;-45.85
AR;102284043;20250901;3242;550;;KST;10750;;;;;;;;;;;-9065
AR;102284043;20250801;3242;550;;KST;10750;;;;;;;;;;;-22.87
AR;102284043;20250901;2425;550;;KST;;;;;;;;;;;;-4599
AR;102284043;20250901;3012;61110;;01101;;;;;;;;;;;2;-7546.65
AR;102284043;20250901;3011;61110;;01101;10502;;;;;;;;;;;-110112.79
AR;102284043;20250901;3011;61110;;01901;10502;;;;;;;;;;;-751722.07
AR;102284043;20250901;3011;61110;;07202;10502;;;;;;;;;;;-40879.76
AR;102284043;20250901;3011;61110;;19301;10502;;;;;;;;;;;-508526.87
AR;102284043;20250901;3011;61110;;25001;10502;;;;;;;;;;;-329799.26
AR;102284043;20250901;3011;61110;;25002;10502;;;;;;;;;;;-86630.81
AR;102284043;20250901;3011;61110;;25003;10502;;;;;;;;;;;-125437.59
AR;102284043;20250901;3011;61110;;25100;10502;;;;;;;;;;;-28449.6
AR;102284043;20250901;3011;61130;;23003;10502;;;;;;;;;;;-43505.01
AR;102284043;20250901;3010;61150;;23001;;;;;;;;;;;;-61569.23
AR;102284043;20250901;3010;61150;;23002;;;;;;;;;;;;-91879.97
AR;102284043;20250901;3011;61110;;00901;10501;;;;;;;;;;;-211590.37
AR;102284043;20250901;3011;61110;;01101;10501;;;;;;;;;;;-45068.52
AR;102284043;20250901;3011;61110;;01901;10501;;;;;;;;;;;-265156.16
AR;102284043;20250901;3011;61110;;19301;10501;;;;;;;;;;;-159442.28
AR;102284043;20250901;3011;61110;;25001;10501;;;;;;;;;;;-207401.2
AR;102284043;20250901;3011;61110;;25002;10501;;;;;;;;;;;-152542.08
AR;102284043;20250801;3011;61110;;25002;10501;;;;;;;;;;;-6688.79
AR;102284043;20250901;3011;61110;;25003;10501;;;;;;;;;;;-91582.99
AR;102284043;20250901;3011;61110;;25100;10501;;;;;;;;;;;-90272.54
AR;102284043;20250901;3011;61130;;23003;10501;;;;;;;;;;;-97561.47
AR;102284043;20250901;3015;61110;;00901;10520;;;;;;;;;;;-804.08
AR;102284043;20250901;3015;61110;;01101;10520;;;;;;;;;;;-3905.53
AR;102284043;20250901;3015;61110;;01901;10520;;;;;;;;;;;-8844.88
AR;102284043;20250901;3015;61110;;19301;10520;;;;;;;;;;;-8040.8
AR;102284043;20250901;3014;61110;;01101;10520;;;;;;;;;;2;-1005.1
AR;102284043;20250901;3014;61110;;01901;10520;;;;;;;;;;2;-1005.1
AR;102284043;20250901;3013;61110;;01101;;;;;;;;;;;;-12815.11
AR;102284043;20250901;3015;61110;;00701;10510;;;;;;;;;;;-804.08
AR;102284043;20250901;3015;61110;;00901;10510;;;;;;;;;;;-2641.97
AR;102284043;20250901;3015;61110;;01001;10510;;;;;;;;;;;-804.08
AR;102284043;20250901;3015;61110;;01001;10510;;;;;;;;;;;-402.04
AR;102284043;20250901;3015;61110;;01101;10510;;;;;;;;;;;-4709.6
AR;102284043;20250901;3015;61110;;01201;10510;;;;;;;;;;;-2010.2
AR;102284043;20250828;3015;61110;;01201;10510;;;;;;;;;;;-40.2
AR;102284043;20250901;3015;61110;;01201;10510;;;;;;;;;;;-804.08
AR;102284043;20250901;3015;61110;;01901;10510;;;;;;;;;;;-28544.87
AR;102284043;20250901;3015;61110;;07202;10510;;;;;;;;;;;-1608.16
AR;102284043;20250901;3015;61110;;19301;10510;;;;;;;;;;;-19183.06
AR;102284043;20250901;3015;61110;;25001;10510;;;;;;;;;;;-9534.07
AR;102284043;20250901;3015;61110;;25002;10510;;;;;;;;;;;-2125.06
AR;102284043;20250901;3015;61110;;25003;10510;;;;;;;;;;;-4709.6
AR;102284043;20250901;3015;61110;;25100;10510;;;;;;;;;;;-2412.24
AR;102284043;20250901;3015;61130;;23003;10510;;;;;;;;;;;-689.21
AR;102284043;20250901;3015;61150;;23002;10510;;;;;;;;;;;-287.17
AR;102284043;20250901;3014;61110;;00701;10510;;;;;;;;;;2;-861.51
AR;102284043;20250804;3014;61110;;00901;10510;;;;;;;;;;2;-452.3
AR;102284043;20250901;3014;61110;;00901;10510;;;;;;;;;;2;-2728.12
AR;102284043;20250901;3014;61110;;01001;10510;;;;;;;;;;2;-1507.65
AR;102284043;20250901;3014;61110;;01101;10510;;;;;;;;;;2;-717.92
AR;102284043;20250901;3014;61110;;01901;10510;;;;;;;;;;2;-2010.2
AR;102284043;20250901;3014;61110;;25001;10510;;;;;;;;;;2;-502.55
AR;102284043;20250901;3014;61110;;25002;10510;;;;;;;;;;2;-358.96
AR;102284043;20250822;3014;61110;;25100;10510;;;;;;;;;;2;-150.76
AR;102284043;20250901;3014;61110;;25100;10510;;;;;;;;;;2;-502.55
AR;102284043;20250901;3019;61110;;01101;10500;;;;;;;;;;;-501.86
AR;102284043;20250901;3019;61110;;01901;10500;;;;;;;;;;;-1648.24
AR;102284043;20250901;3019;61110;;19301;10500;;;;;;;;;;;-1239.47
AR;102284043;20250901;2420;550;;KST;10162;;;;;;;;;;;-6420
AR;102284043;20250801;2420;550;;KST;10162;;;;;;;;;;;-7
AR;102284043;20250901;3694;61110;;00901;10587;;;;;;;;;;2;-4328.97
AR;102284043;20250901;3694;61110;;25001;10587;;;;;;;;;;2;-20531.57
AR;102284043;20250901;3694;61110;;25002;10587;;;;;;;;;;2;-11041.48
AR;102284043;20250801;3694;61110;;25002;10587;;;;;;;;;;2;-681.14
AR;102284043;20250901;3694;61110;;25003;10587;;;;;;;;;;2;-4459.31
AR;102284043;20250901;3694;61130;;23003;10587;;;;;;;;;;2;-2983.1
AR;102284043;20250901;3290;61110;;00901;10577;;;;;;;;;;;-595
AR;102284043;20250901;3290;61110;;19301;10577;;;;;;;;;;;-1021
AR;102284043;20250901;3018;61110;;01101;;;;;;;;;;;;-683
AR;102284043;20250901;3018;61110;;01901;;;;;;;;;;;;-5485.23
AR;102284043;20250901;3018;61110;;19301;;;;;;;;;;;;-8252.22
AR;102284043;20250901;3018;61110;;01101;;;;;;;;;;;;-450.97
AR;102284043;20250901;3018;61110;;01901;;;;;;;;;;;;-1691.3
AR;102284043;20250901;3018;61110;;19301;;;;;;;;;;;;-2885.65
AR;102284043;20250901;3018;61110;;01101;;;;;;;;;;;;-1162.98
AR;102284043;20250901;3018;61110;;01901;;;;;;;;;;;;-7688.37
AR;102284043;20250901;3018;61110;;07202;;;;;;;;;;;;-47.9
AR;102284043;20250901;3018;61110;;19301;;;;;;;;;;;;-6876.21
AR;102284043;20250901;3018;61110;;25001;;;;;;;;;;;;-150
AR;102284043;20250901;3011;61110;;25001;10760;;;;;;;;;;;-481.46
AR;102284043;20250901;3011;61110;;25003;10760;;;;;;;;;;;-206.34
AR;102284043;20250901;3011;61110;;01901;10760;;;;;;;;;;;-181.24
AR;102284043;20250901;3011;61110;;07202;10760;;;;;;;;;;;-181.24
AR;102284043;20250901;3011;61110;;01101;10760;;;;;;;;;;;-1750.5
AR;102284043;20250901;3011;61110;;01901;10760;;;;;;;;;;;-8363.5
AR;102284043;20250901;3011;61110;;07202;10760;;;;;;;;;;;-194.5
AR;102284043;20250901;3011;61110;;19301;10760;;;;;;;;;;;-6807.5
AR;102284043;20250901;3011;61110;;19301;10760;;;;;;;;;;;-56.36
AR;102284043;20250901;3099;61110;;01901;;;;;;;;;;;;40
AR;102284043;20250901;3011;61110;;01901;10760;;;;;;;;;;;-709.08
AR;102284043;20250901;3011;61110;;25001;10760;;;;;;;;;;;-11839.38
AR;102284043;20250901;3011;61110;;25003;10760;;;;;;;;;;;-5057.54
AR;102284043;20250901;3011;61110;;01901;10760;;;;;;;;;;;-30.95
AR;102284043;20250901;3011;61110;;01101;10760;;;;;;;;;;;-48.22
AR;102284043;20250901;3011;61110;;01901;10760;;;;;;;;;;;-460.86
AR;102284043;20250901;3011;61110;;07202;10760;;;;;;;;;;;-23.76
AR;102284043;20250901;3011;61110;;19301;10760;;;;;;;;;;;-216.86
AR;102284043;20250901;3011;61110;;01101;10760;;;;;;;;;;;-75.15
AR;102284043;20250901;3011;61110;;01901;10760;;;;;;;;;;;-375.75
AR;102284043;20250901;3011;61110;;19301;10760;;;;;;;;;;;-225.45
AR;102284043;20250901;3011;61110;;01101;10760;;;;;;;;;;;-125.99
AR;102284043;20250901;3011;61110;;01901;10760;;;;;;;;;;;-251.96
AR;102284043;20250901;3011;61110;;19301;10760;;;;;;;;;;;-503.92
AR;102284043;20250901;3011;61110;;07202;10760;;;;;;;;;;;-93.94
AR;102284043;20250901;3011;61110;;01101;10760;;;;;;;;;;;-166.87
AR;102284043;20250901;3011;61110;;01901;10760;;;;;;;;;;;-1501.83
AR;102284043;20250901;3011;61110;;01101;10760;;;;;;;;;;;-593.46
AR;102284043;20250901;3011;61110;;01901;10760;;;;;;;;;;;-2373.84
AR;102284043;20250901;3011;61110;;07202;10760;;;;;;;;;;;-197.82
AR;102284043;20250901;3011;61110;;19301;10760;;;;;;;;;;;-3758.57
AR;102284043;20250901;3011;61110;;01101;10760;;;;;;;;;;;-232.08
AR;102284043;20250901;3011;61110;;01901;10760;;;;;;;;;;;-696.24
AR;102284043;20250901;3011;61110;;19301;10760;;;;;;;;;;;-1624.55
AR;102284043;20250901;3011;61110;;01901;10760;;;;;;;;;;;-450.9
AR;102284043;20250901;3011;61110;;19301;10760;;;;;;;;;;;-1803.6
AR;102284043;20250901;3694;61110;;25100;10569;;;;;;;;;;2;-458.74
AR;102284043;20250804;2970;;;;;;;;;;;;;;;3824607.85
AR;102284044;20250815;3740;550;;;;;;;;;;;;;;-0.46
AR;102284044;20250808;3740;550;;;;;;;;;;;;;;0.16
AR;102284044;20250814;3740;550;;;;;;;;;;;;;;-0.18
AR;102284044;20250901;3740;550;;;;;;;;;;;;;;-15.12
AR;102284044;20250829;3740;550;;;;;;;;;;;;;;0.35
AR;102284044;20250901;3740;550;;;;;;;;;;;;;;0.39
AR;102284044;20250825;3740;550;;;;;;;;;;;;;;0.15
AR;102284044;20250901;3740;550;;;;;;;;;;;;;;-0.25
AR;102284044;20250827;3740;550;;;;;;;;;;;;;;0.1
AR;102284044;20250901;3740;550;;;;;;;;;;;;;;-0.22
AR;102284044;20250901;3099;61130;;23101;;;;;;;;;;;;720
AR;102284044;20250901;4721;61110;;25001;;;;;;;;;;;;770
AR;102284044;20250901;3013;61130;;02201;;;;;;;;;;;;-6863.26
AR;102284044;20250901;3013;61130;;07803;;;;;;;;;;;;-3771.88
AR;102284044;20250901;3012;61130;;02201;;;;;;;;;;;2;-4145.93
AR;102284044;20250901;2883;61110;;25001;;;;;;;;;;;;-7050.78
AR;102284044;20250827;2883;61110;;25001;;;;;;;;;;;;-940.1
AR;102284044;20250901;2883;61110;;25001;;;;;;;;;;;;-7050.78
AR;102284044;20250901;3290;61110;;25002;10572;;;;;;;;;;;-848
AR;102284044;20250901;3290;61110;;25100;10572;;;;;;;;;;;-391
AR;102284044;20250901;3290;61130;;02201;10572;;;;;;;;;;;-45.85
AR;102284044;20250901;3012;61130;;02201;;;;;;;;;;;2;-262.5
AR;102284044;20250901;3242;550;;KST;10750;;;;;;;;;;;-9555
AR;102284044;20250815;2425;550;;KST;;;;;;;;;;;;-36.27
AR;102284044;20250901;2425;550;;KST;;;;;;;;;;;;-6562
AR;102284044;20250829;2425;550;;KST;;;;;;;;;;;;-7.47
AR;102284044;20250901;2425;550;;KST;;;;;;;;;;;;-112
AR;102284044;20250901;3011;61110;;01901;10502;;;;;;;;;;;-225763.44
AR;102284044;20250901;3011;61110;;07202;10502;;;;;;;;;;;-14739.21
AR;102284044;20250901;3011;61110;;25001;10502;;;;;;;;;;;-331004.11
AR;102284044;20250901;3011;61110;;25002;10502;;;;;;;;;;;-202204.82
AR;102284044;20250901;3011;61110;;25003;10502;;;;;;;;;;;-141586.56
AR;102284044;20250901;3011;61110;;25100;10502;;;;;;;;;;;-83649.28
AR;102284044;20250901;3011;61130;;00501;10502;;;;;;;;;;;-11720.48
AR;102284044;20250901;3011;61130;;02201;10502;;;;;;;;;;;-302976.13
AR;102284044;20250901;3011;61130;;07801;10502;;;;;;;;;;;-31641.84
AR;102284044;20250901;3011;61130;;07802;10502;;;;;;;;;;;-44311.81
AR;102284044;20250901;3011;61130;;07803;10502;;;;;;;;;;;-91182.75
AR;102284044;20250901;3011;61130;;23003;10502;;;;;;;;;;;-103690.65
AR;102284044;20250901;3011;61130;;23101;10502;;;;;;;;;;;-71377.14
AR;102284044;20250901;3011;61130;;23201;10502;;;;;;;;;;;-21623.4
AR;102284044;20250901;3010;61150;;21501;;;;;;;;;;;;-255956.55
AR;102284044;20250901;3010;61150;;23001;;;;;;;;;;;;-174732.96
AR;102284044;20250815;3010;61150;;23002;;;;;;;;;;;;-2711.27
AR;102284044;20250901;3010;61150;;23002;;;;;;;;;;;;-154777.54
AR;102284044;20250901;3010;61150;;24402;;;;;;;;;;;;-26412.96
AR;102284044;20250901;3011;61110;;01901;10501;;;;;;;;;;;-82319.56
AR;102284044;20250901;3011;61110;;07202;10501;;;;;;;;;;;-7072.89
AR;102284044;20250901;3011;61110;;25001;10501;;;;;;;;;;;-251829.64
AR;102284044;20250901;3011;61110;;25002;10501;;;;;;;;;;;-211622.97
AR;102284044;20250829;3011;61110;;25002;10501;;;;;;;;;;;-951.88
AR;102284044;20250901;3011;61110;;25002;10501;;;;;;;;;;;-14278.22
AR;102284044;20250901;3011;61110;;25003;10501;;;;;;;;;;;-66172.19
AR;102284044;20250901;3011;61110;;25100;10501;;;;;;;;;;;-165808.62
AR;102284044;20250901;3011;61130;;00501;10501;;;;;;;;;;;-6769.49
AR;102284044;20250901;3011;61130;;02201;10501;;;;;;;;;;;-92379.15
AR;102284044;20250901;3011;61130;;07801;10501;;;;;;;;;;;-6823.78
AR;102284044;20250901;3011;61130;;07803;10501;;;;;;;;;;;-7811.56
AR;102284044;20250901;3011;61130;;23003;10501;;;;;;;;;;;-112673.4
AR;102284044;20250901;3011;61130;;23101;10501;;;;;;;;;;;-10687.84
AR;102284044;20250901;3011;61150;;24402;10501;;;;;;;;;;;-31058.44
AR;102284044;20250901;3015;61110;;01901;10520;;;;;;;;;;;-3216.32
AR;102284044;20250901;3015;61110;;25003;10520;;;;;;;;;;;-804.08
AR;102284044;20250901;3015;61130;;02201;10520;;;;;;;;;;;-16885.68
AR;102284044;20250901;3015;61130;;07803;10520;;;;;;;;;;;-1608.16
AR;102284044;20250901;3015;61130;;23101;10520;;;;;;;;;;;-804.08
AR;102284044;20250901;3014;61110;;01901;10520;;;;;;;;;;2;-1005.1
AR;102284044;20250901;3014;61130;;02201;10520;;;;;;;;;;2;-1005.1
AR;102284044;20250814;3015;61110;;01901;10510;;;;;;;;;;;-227.82
AR;102284044;20250901;3015;61110;;01901;10510;;;;;;;;;;;-11314.56
AR;102284044;20250901;3015;61110;;07202;10510;;;;;;;;;;;-1206.12
AR;102284044;20250901;3015;61110;;25001;10510;;;;;;;;;;;-10395.58
AR;102284044;20250901;3015;61110;;25001;10510;;;;;;;;;;;-287.17
AR;102284044;20250901;3015;61110;;25002;10510;;;;;;;;;;;-8730
AR;102284044;20250901;3015;61110;;25003;10510;;;;;;;;;;;-5283.94
AR;102284044;20250901;3015;61110;;25100;10510;;;;;;;;;;;-3216.32
AR;102284044;20250901;3015;61130;;00501;10510;;;;;;;;;;;-402.04
AR;102284044;20250901;3015;61130;;02201;10510;;;;;;;;;;;-8098.22
AR;102284044;20250901;3015;61130;;07801;10510;;;;;;;;;;;-402.04
AR;102284044;20250901;3015;61130;;07802;10510;;;;;;;;;;;-1895.33
AR;102284044;20250901;3015;61130;;07803;10510;;;;;;;;;;;-3790.66
AR;102284044;20250901;3015;61130;;23003;10510;;;;;;;;;;;-2297.37
AR;102284044;20250901;3015;61130;;23101;10510;;;;;;;;;;;-2699.41
AR;102284044;20250901;3015;61130;;23201;10510;;;;;;;;;;;-1206.12
AR;102284044;20250808;3015;61150;;21501;10510;;;;;;;;;;;-220.16
AR;102284044;20250901;3015;61150;;21501;10510;;;;;;;;;;;-3158.87
AR;102284044;20250901;3015;61150;;23001;10510;;;;;;;;;;;-861.51
AR;102284044;20250901;3015;61150;;23002;10510;;;;;;;;;;;-574.34
AR;102284044;20250901;3015;61150;;24402;10510;;;;;;;;;;;-689.21
AR;102284044;20250901;3014;61110;;01901;10510;;;;;;;;;;2;-3589.66
AR;102284044;20250901;3014;61110;;25001;10510;;;;;;;;;;2;-1076.88
AR;102284044;20250901;3014;61110;;25003;10510;;;;;;;;;;2;-502.55
AR;102284044;20250901;3014;61130;;02201;10510;;;;;;;;;;2;-717.92
AR;102284044;20250901;3014;61130;;18801;10510;;;;;;;;;;2;-7390.44
AR;102284044;20250901;3014;61150;;21501;10510;;;;;;;;;;2;-1794.8
AR;102284044;20250825;3019;61130;;07802;10500;;;;;;;;;;;-126.15
AR;102284044;20250901;3019;61130;;07802;10500;;;;;;;;;;;-630.75
AR;102284044;20250901;3019;61130;;07803;10500;;;;;;;;;;;-1064.37
AR;102284044;20250901;3019;61130;;23101;10500;;;;;;;;;;;-87.56
AR;102284044;20250815;2420;550;;KST;10162;;;;;;;;;;;-8
AR;102284044;20250901;2420;550;;KST;10162;;;;;;;;;;;-6480
AR;102284044;20250829;2420;550;;KST;10162;;;;;;;;;;;-1
AR;102284044;20250901;2420;550;;KST;10162;;;;;;;;;;;-15
AR;102284044;20250901;3694;61110;;01901;10587;;;;;;;;;;2;-574.68
AR;102284044;20250901;3694;61110;;25001;10587;;;;;;;;;;2;-16659.45
AR;102284044;20250901;3694;61110;;25002;10587;;;;;;;;;;2;-10793.75
AR;102284044;20250901;3694;61110;;25003;10587;;;;;;;;;;2;-5002.41
AR;102284044;20250901;3694;61130;;23003;10587;;;;;;;;;;2;-2939.23
AR;102284044;20250901;3694;61130;;23101;10587;;;;;;;;;;2;-3698.97
AR;102284044;20250901;3694;61130;;23201;10587;;;;;;;;;;2;-1270.05
AR;102284044;20250901;3694;61150;;21501;10587;;;;;;;;;;2;-276.6
AR;102284044;20250901;3694;61150;;24402;10587;;;;;;;;;;2;-123.74
AR;102284044;20250901;3290;61110;;25002;10574;;;;;;;;;;;-610
AR;102284044;20250901;3290;61110;;25002;10579;;;;;;;;;;;-400
AR;102284044;20250901;3018;61110;;01901;;;;;;;;;;;;-1094.5
AR;102284044;20250901;3018;61130;;02201;;;;;;;;;;;;-1646.08
AR;102284044;20250901;3018;61130;;07801;;;;;;;;;;;;-138.5
AR;102284044;20250901;3018;61130;;07802;;;;;;;;;;;;-136.39
AR;102284044;20250901;3018;61130;;07803;;;;;;;;;;;;-373.46
AR;102284044;20250901;3018;61130;;23101;;;;;;;;;;;;-144.41
AR;102284044;20250901;3018;61110;;01901;;;;;;;;;;;;-528
AR;102284044;20250901;3018;61130;;02201;;;;;;;;;;;;-475.72
AR;102284044;20250901;3018;61130;;07801;;;;;;;;;;;;-187.66
AR;102284044;20250901;3018;61130;;07802;;;;;;;;;;;;-210.97
AR;102284044;20250901;3018;61130;;07803;;;;;;;;;;;;-185
AR;102284044;20250901;3018;61130;;23101;;;;;;;;;;;;-599.78
AR;102284044;20250901;3018;61110;;01901;;;;;;;;;;;;-2581.69
AR;102284044;20250901;3018;61110;;07202;;;;;;;;;;;;-544.35
AR;102284044;20250901;3018;61110;;25001;;;;;;;;;;;;-646
AR;102284044;20250901;3018;61130;;02201;;;;;;;;;;;;-1955
AR;102284044;20250901;3018;61130;;07802;;;;;;;;;;;;-172.15
AR;102284044;20250901;3018;61130;;07803;;;;;;;;;;;;-595
AR;102284044;20250901;3018;61130;;23101;;;;;;;;;;;;-162.26
AR;102284044;20250901;3086;61110;;01901;10611;;;;;;;;;;;7347.01
AR;102284044;20250901;3011;61110;;25001;10760;;;;;;;;;;;-632.8
AR;102284044;20250901;3011;61110;;25001;10760;;;;;;;;;;;-481.46
AR;102284044;20250901;3011;61110;;25003;10760;;;;;;;;;;;-137.56
AR;102284044;20250901;3011;61130;;02201;10760;;;;;;;;;;;-906.2
AR;102284044;20250901;3011;61110;;01901;10760;;;;;;;;;;;-2528.5
AR;102284044;20250901;3011;61130;;02201;10760;;;;;;;;;;;-3890
AR;102284044;20250901;3011;61130;;07801;10760;;;;;;;;;;;-583.5
AR;102284044;20250901;3011;61130;;07802;10760;;;;;;;;;;;-389
AR;102284044;20250901;3011;61130;;07803;10760;;;;;;;;;;;-1167
AR;102284044;20250901;3011;61130;;23101;10760;;;;;;;;;;;-972.5
AR;102284044;20250901;3011;61130;;23201;10760;;;;;;;;;;;-389
